id,k_neighbor,proba_0,proba_1
25099,1,0.0,1.0
25100,1,0.0,1.0
25101,1,0.0,1.0
25102,1,0.0,1.0
25103,0,1.0,0.0
25104,1,0.0,1.0
25105,0,0.6,0.4
25106,0,0.8,0.2
25107,0,1.0,0.0
25108,1,0.0,1.0
25109,1,0.0,1.0
25110,1,0.4,0.6
25111,0,0.8,0.2
25112,0,1.0,0.0
25113,0,0.8,0.2
25114,1,0.2,0.8
25115,0,1.0,0.0
25116,0,1.0,0.0
25117,1,0.0,1.0
25118,1,0.4,0.6
25119,0,1.0,0.0
25120,1,0.4,0.6
25121,1,0.0,1.0
25122,0,0.6,0.4
25123,1,0.2,0.8
25124,1,0.0,1.0
25125,1,0.4,0.6
25126,1,0.0,1.0
25127,1,0.4,0.6
25128,0,0.8,0.2
25129,0,0.6,0.4
25130,1,0.4,0.6
25131,1,0.0,1.0
25132,0,1.0,0.0
25133,0,1.0,0.0
25134,1,0.0,1.0
25135,0,1.0,0.0
25136,1,0.4,0.6
25137,0,1.0,0.0
25138,1,0.2,0.8
25139,1,0.0,1.0
25140,1,0.2,0.8
25141,0,1.0,0.0
25142,0,1.0,0.0
25143,1,0.0,1.0
25144,1,0.2,0.8
25145,1,0.0,1.0
25146,0,0.8,0.2
25147,1,0.4,0.6
25148,0,1.0,0.0
25149,1,0.0,1.0
25150,0,1.0,0.0
25151,1,0.0,1.0
25152,1,0.0,1.0
25153,1,0.4,0.6
25154,1,0.0,1.0
25155,0,0.8,0.2
25156,0,0.8,0.2
25157,0,1.0,0.0
25158,1,0.2,0.8
25159,0,1.0,0.0
25160,0,1.0,0.0
25161,1,0.4,0.6
25162,0,0.8,0.2
25163,0,1.0,0.0
25164,1,0.0,1.0
25165,0,1.0,0.0
25166,1,0.4,0.6
25167,0,1.0,0.0
25168,0,1.0,0.0
25169,1,0.4,0.6
25170,1,0.0,1.0
25171,0,1.0,0.0
25172,1,0.4,0.6
25173,1,0.4,0.6
25174,1,0.2,0.8
25175,0,0.8,0.2
25176,0,0.8,0.2
25177,1,0.0,1.0
25178,1,0.4,0.6
25179,1,0.2,0.8
25180,1,0.0,1.0
25181,0,0.8,0.2
25182,1,0.4,0.6
25183,0,0.6,0.4
25184,1,0.0,1.0
25185,0,0.6,0.4
25186,0,0.6,0.4
25187,0,1.0,0.0
25188,1,0.4,0.6
25189,0,0.6,0.4
25190,0,1.0,0.0
25191,1,0.0,1.0
25192,1,0.4,0.6
25193,0,0.8,0.2
25194,1,0.0,1.0
25195,1,0.2,0.8
25196,0,1.0,0.0
25197,0,0.8,0.2
25198,1,0.2,0.8
25199,1,0.0,1.0
25200,0,0.6,0.4
25201,1,0.2,0.8
25202,1,0.0,1.0
25203,0,1.0,0.0
25204,1,0.0,1.0
25205,1,0.0,1.0
25206,0,1.0,0.0
25207,0,1.0,0.0
25208,1,0.2,0.8
25209,0,1.0,0.0
25210,0,1.0,0.0
25211,0,1.0,0.0
25212,1,0.0,1.0
25213,1,0.0,1.0
25214,1,0.0,1.0
25215,0,1.0,0.0
25216,0,1.0,0.0
25217,0,1.0,0.0
25218,1,0.4,0.6
25219,0,1.0,0.0
25220,0,1.0,0.0
25221,1,0.4,0.6
25222,1,0.0,1.0
25223,1,0.0,1.0
25224,1,0.0,1.0
25225,1,0.2,0.8
25226,1,0.0,1.0
25227,1,0.2,0.8
25228,1,0.4,0.6
25229,1,0.2,0.8
25230,0,0.8,0.2
25231,0,0.6,0.4
25232,1,0.4,0.6
25233,0,1.0,0.0
25234,1,0.0,1.0
25235,1,0.4,0.6
25236,1,0.4,0.6
25237,1,0.4,0.6
25238,1,0.4,0.6
25239,1,0.0,1.0
25240,1,0.0,1.0
25241,0,1.0,0.0
25242,0,1.0,0.0
25243,1,0.0,1.0
25244,0,1.0,0.0
25245,0,1.0,0.0
25246,1,0.0,1.0
25247,0,0.8,0.2
25248,1,0.0,1.0
25249,0,0.8,0.2
25250,1,0.0,1.0
25251,1,0.0,1.0
25252,0,0.8,0.2
25253,0,1.0,0.0
25254,0,1.0,0.0
25255,1,0.0,1.0
25256,1,0.0,1.0
25257,0,0.6,0.4
25258,1,0.2,0.8
25259,0,0.8,0.2
25260,0,1.0,0.0
25261,1,0.0,1.0
25262,1,0.0,1.0
25263,1,0.0,1.0
25264,1,0.0,1.0
25265,1,0.4,0.6
25266,1,0.4,0.6
25267,1,0.0,1.0
25268,0,1.0,0.0
25269,1,0.2,0.8
25270,0,1.0,0.0
25271,0,0.8,0.2
25272,1,0.0,1.0
25273,0,1.0,0.0
25274,0,0.8,0.2
25275,1,0.4,0.6
25276,0,1.0,0.0
25277,1,0.2,0.8
25278,1,0.0,1.0
25279,0,1.0,0.0
25280,1,0.2,0.8
25281,1,0.0,1.0
25282,1,0.0,1.0
25283,1,0.0,1.0
25284,1,0.0,1.0
25285,0,0.8,0.2
25286,0,1.0,0.0
25287,0,0.8,0.2
25288,0,1.0,0.0
25289,0,0.8,0.2
25290,0,0.6,0.4
25291,1,0.0,1.0
25292,0,1.0,0.0
25293,0,0.6,0.4
25294,0,0.6,0.4
25295,0,1.0,0.0
25296,1,0.0,1.0
25297,1,0.0,1.0
25298,1,0.0,1.0
25299,1,0.0,1.0
25300,0,0.8,0.2
25301,0,0.6,0.4
25302,0,1.0,0.0
25303,0,1.0,0.0
25304,0,0.8,0.2
25305,1,0.2,0.8
25306,1,0.2,0.8
25307,1,0.0,1.0
25308,0,1.0,0.0
25309,0,1.0,0.0
25310,0,0.6,0.4
25311,0,0.6,0.4
25312,0,1.0,0.0
25313,1,0.0,1.0
25314,1,0.0,1.0
25315,1,0.2,0.8
25316,0,1.0,0.0
25317,1,0.4,0.6
25318,1,0.0,1.0
25319,0,0.8,0.2
25320,0,0.8,0.2
25321,1,0.0,1.0
25322,0,1.0,0.0
25323,1,0.0,1.0
25324,0,1.0,0.0
25325,0,0.6,0.4
25326,0,1.0,0.0
25327,0,1.0,0.0
25328,0,1.0,0.0
25329,0,0.6,0.4
25330,0,0.6,0.4
25331,0,0.8,0.2
25332,1,0.0,1.0
25333,0,1.0,0.0
25334,1,0.0,1.0
25335,1,0.4,0.6
25336,1,0.4,0.6
25337,1,0.4,0.6
25338,0,1.0,0.0
25339,1,0.0,1.0
25340,1,0.4,0.6
25341,1,0.0,1.0
25342,0,1.0,0.0
25343,0,1.0,0.0
25344,1,0.0,1.0
25345,1,0.2,0.8
25346,1,0.4,0.6
25347,1,0.2,0.8
25348,0,1.0,0.0
25349,1,0.4,0.6
25350,1,0.2,0.8
25351,0,0.6,0.4
25352,0,0.8,0.2
25353,1,0.2,0.8
25354,1,0.0,1.0
25355,1,0.0,1.0
25356,0,1.0,0.0
25357,0,1.0,0.0
25358,1,0.2,0.8
25359,1,0.2,0.8
25360,1,0.0,1.0
25361,1,0.2,0.8
25362,0,1.0,0.0
25363,1,0.0,1.0
25364,0,0.8,0.2
25365,0,0.6,0.4
25366,0,0.8,0.2
25367,1,0.2,0.8
25368,0,1.0,0.0
25369,0,0.6,0.4
25370,1,0.4,0.6
25371,1,0.4,0.6
25372,0,0.8,0.2
25373,1,0.4,0.6
25374,0,0.6,0.4
25375,0,0.6,0.4
25376,0,0.6,0.4
25377,1,0.0,1.0
25378,0,0.6,0.4
25379,0,1.0,0.0
25380,1,0.0,1.0
25381,1,0.2,0.8
25382,1,0.0,1.0
25383,1,0.4,0.6
25384,0,1.0,0.0
25385,0,0.8,0.2
25386,1,0.2,0.8
25387,0,0.6,0.4
25388,0,1.0,0.0
25389,0,0.6,0.4
25390,0,1.0,0.0
25391,0,1.0,0.0
25392,0,0.6,0.4
25393,1,0.0,1.0
25394,0,0.6,0.4
25395,1,0.0,1.0
25396,1,0.2,0.8
25397,1,0.2,0.8
25398,0,1.0,0.0
25399,0,1.0,0.0
25400,0,0.8,0.2
25401,1,0.4,0.6
25402,1,0.2,0.8
25403,1,0.0,1.0
25404,1,0.0,1.0
25405,1,0.0,1.0
25406,1,0.0,1.0
25407,0,0.8,0.2
25408,0,0.6,0.4
25409,1,0.4,0.6
25410,1,0.0,1.0
25411,1,0.4,0.6
25412,0,1.0,0.0
25413,1,0.0,1.0
25414,0,0.8,0.2
25415,1,0.0,1.0
25416,0,0.8,0.2
25417,0,0.8,0.2
25418,0,1.0,0.0
25419,0,1.0,0.0
25420,1,0.2,0.8
25421,0,1.0,0.0
25422,1,0.4,0.6
25423,0,1.0,0.0
25424,1,0.0,1.0
25425,0,1.0,0.0
25426,1,0.0,1.0
25427,1,0.0,1.0
25428,1,0.0,1.0
25429,1,0.4,0.6
25430,1,0.4,0.6
25431,1,0.4,0.6
25432,0,1.0,0.0
25433,1,0.0,1.0
25434,0,1.0,0.0
25435,1,0.2,0.8
25436,1,0.0,1.0
25437,1,0.0,1.0
25438,1,0.4,0.6
25439,0,0.8,0.2
25440,1,0.0,1.0
25441,1,0.4,0.6
25442,0,0.6,0.4
25443,1,0.4,0.6
25444,0,1.0,0.0
25445,1,0.0,1.0
25446,0,0.8,0.2
25447,1,0.0,1.0
25448,0,1.0,0.0
25449,1,0.4,0.6
25450,1,0.4,0.6
25451,1,0.0,1.0
25452,1,0.2,0.8
25453,1,0.0,1.0
25454,0,1.0,0.0
25455,0,1.0,0.0
25456,0,0.8,0.2
25457,1,0.0,1.0
25458,1,0.0,1.0
25459,1,0.4,0.6
25460,0,0.8,0.2
25461,1,0.0,1.0
25462,0,1.0,0.0
25463,0,0.6,0.4
25464,0,0.6,0.4
25465,0,0.6,0.4
25466,1,0.0,1.0
25467,0,0.6,0.4
25468,0,1.0,0.0
25469,0,0.6,0.4
25470,0,0.8,0.2
25471,1,0.0,1.0
25472,0,0.6,0.4
25473,1,0.4,0.6
25474,0,0.6,0.4
25475,1,0.4,0.6
25476,0,1.0,0.0
25477,1,0.2,0.8
25478,0,1.0,0.0
25479,1,0.4,0.6
25480,1,0.0,1.0
25481,1,0.0,1.0
25482,1,0.2,0.8
25483,1,0.2,0.8
25484,0,1.0,0.0
25485,1,0.0,1.0
25486,1,0.4,0.6
25487,1,0.2,0.8
25488,0,1.0,0.0
25489,0,1.0,0.0
25490,0,1.0,0.0
25491,1,0.4,0.6
25492,1,0.2,0.8
25493,0,1.0,0.0
25494,0,1.0,0.0
25495,1,0.0,1.0
25496,1,0.0,1.0
25497,1,0.0,1.0
25498,1,0.0,1.0
25499,1,0.0,1.0
25500,1,0.4,0.6
25501,0,0.8,0.2
25502,1,0.0,1.0
25503,1,0.0,1.0
25504,0,1.0,0.0
25505,1,0.4,0.6
25506,1,0.0,1.0
25507,1,0.4,0.6
25508,1,0.2,0.8
25509,1,0.4,0.6
25510,1,0.0,1.0
25511,1,0.0,1.0
25512,1,0.4,0.6
25513,1,0.0,1.0
25514,0,0.6,0.4
25515,1,0.2,0.8
25516,1,0.2,0.8
25517,0,0.6,0.4
25518,1,0.0,1.0
25519,1,0.2,0.8
25520,1,0.0,1.0
25521,0,1.0,0.0
25522,1,0.4,0.6
25523,0,1.0,0.0
25524,1,0.0,1.0
25525,0,0.8,0.2
25526,1,0.4,0.6
25527,0,1.0,0.0
25528,0,1.0,0.0
25529,0,0.6,0.4
25530,0,1.0,0.0
25531,0,0.8,0.2
25532,1,0.2,0.8
25533,0,0.8,0.2
25534,0,0.6,0.4
25535,1,0.0,1.0
25536,1,0.0,1.0
25537,0,1.0,0.0
25538,1,0.0,1.0
25539,0,1.0,0.0
25540,1,0.2,0.8
25541,1,0.0,1.0
25542,0,0.8,0.2
25543,1,0.0,1.0
25544,1,0.0,1.0
25545,0,1.0,0.0
25546,1,0.0,1.0
25547,1,0.0,1.0
25548,1,0.4,0.6
25549,1,0.0,1.0
25550,0,1.0,0.0
25551,1,0.0,1.0
25552,0,1.0,0.0
25553,0,0.6,0.4
25554,1,0.2,0.8
25555,0,0.8,0.2
25556,1,0.2,0.8
25557,0,0.6,0.4
25558,1,0.0,1.0
25559,1,0.0,1.0
25560,1,0.2,0.8
25561,0,0.6,0.4
25562,1,0.0,1.0
25563,0,0.8,0.2
25564,0,1.0,0.0
25565,1,0.4,0.6
25566,1,0.2,0.8
25567,0,1.0,0.0
25568,1,0.0,1.0
25569,1,0.4,0.6
25570,1,0.2,0.8
25571,0,0.8,0.2
25572,1,0.0,1.0
25573,1,0.2,0.8
25574,0,0.6,0.4
25575,0,0.6,0.4
25576,1,0.0,1.0
25577,1,0.2,0.8
25578,0,1.0,0.0
25579,1,0.0,1.0
25580,1,0.0,1.0
25581,1,0.2,0.8
25582,1,0.2,0.8
25583,1,0.4,0.6
25584,1,0.0,1.0
25585,0,0.8,0.2
25586,1,0.0,1.0
25587,1,0.0,1.0
25588,0,0.8,0.2
25589,0,1.0,0.0
25590,0,0.8,0.2
25591,1,0.0,1.0
25592,1,0.2,0.8
25593,0,1.0,0.0
25594,0,0.8,0.2
25595,1,0.0,1.0
25596,0,1.0,0.0
25597,0,0.6,0.4
25598,1,0.0,1.0
25599,1,0.2,0.8
25600,1,0.2,0.8
25601,1,0.0,1.0
25602,0,1.0,0.0
25603,1,0.2,0.8
25604,0,0.8,0.2
25605,0,1.0,0.0
25606,0,1.0,0.0
25607,0,1.0,0.0
25608,1,0.0,1.0
25609,1,0.0,1.0
25610,0,1.0,0.0
25611,1,0.2,0.8
25612,1,0.4,0.6
25613,1,0.2,0.8
25614,0,1.0,0.0
25615,1,0.2,0.8
25616,0,0.8,0.2
25617,0,0.6,0.4
25618,0,0.8,0.2
25619,1,0.4,0.6
25620,1,0.4,0.6
25621,0,1.0,0.0
25622,1,0.0,1.0
25623,1,0.0,1.0
25624,1,0.4,0.6
25625,1,0.0,1.0
25626,1,0.0,1.0
25627,1,0.4,0.6
25628,0,1.0,0.0
25629,1,0.4,0.6
25630,1,0.0,1.0
25631,0,0.6,0.4
25632,1,0.2,0.8
25633,1,0.0,1.0
25634,0,1.0,0.0
25635,1,0.2,0.8
25636,0,0.6,0.4
25637,0,1.0,0.0
25638,0,0.8,0.2
25639,1,0.0,1.0
25640,1,0.2,0.8
25641,0,0.6,0.4
25642,0,0.8,0.2
25643,1,0.2,0.8
25644,0,1.0,0.0
25645,1,0.0,1.0
25646,0,0.8,0.2
25647,0,1.0,0.0
25648,0,1.0,0.0
25649,0,0.6,0.4
25650,1,0.4,0.6
25651,0,1.0,0.0
25652,0,0.8,0.2
25653,1,0.0,1.0
25654,0,1.0,0.0
25655,1,0.2,0.8
25656,1,0.0,1.0
25657,0,1.0,0.0
25658,0,0.6,0.4
25659,0,0.8,0.2
25660,0,1.0,0.0
25661,0,1.0,0.0
25662,1,0.0,1.0
25663,0,0.8,0.2
25664,0,0.6,0.4
25665,0,1.0,0.0
25666,1,0.0,1.0
25667,0,1.0,0.0
25668,0,1.0,0.0
25669,1,0.2,0.8
25670,0,1.0,0.0
25671,0,1.0,0.0
25672,1,0.2,0.8
25673,1,0.2,0.8
25674,0,1.0,0.0
25675,0,1.0,0.0
25676,0,1.0,0.0
25677,0,1.0,0.0
25678,0,0.6,0.4
25679,1,0.2,0.8
25680,0,0.8,0.2
25681,1,0.0,1.0
25682,1,0.0,1.0
25683,0,1.0,0.0
25684,0,0.6,0.4
25685,1,0.0,1.0
25686,1,0.0,1.0
25687,0,0.6,0.4
25688,1,0.0,1.0
25689,0,0.8,0.2
25690,0,1.0,0.0
25691,0,1.0,0.0
25692,0,1.0,0.0
25693,1,0.4,0.6
25694,1,0.0,1.0
25695,1,0.0,1.0
25696,1,0.4,0.6
25697,1,0.0,1.0
25698,0,0.8,0.2
25699,1,0.0,1.0
25700,1,0.0,1.0
25701,0,1.0,0.0
25702,0,0.8,0.2
25703,0,0.8,0.2
25704,0,0.8,0.2
25705,0,1.0,0.0
25706,0,0.8,0.2
25707,0,0.6,0.4
25708,0,0.6,0.4
25709,1,0.2,0.8
25710,1,0.2,0.8
25711,1,0.4,0.6
25712,1,0.4,0.6
25713,0,1.0,0.0
25714,0,1.0,0.0
25715,1,0.4,0.6
25716,0,0.8,0.2
25717,1,0.0,1.0
25718,1,0.2,0.8
25719,0,1.0,0.0
25720,1,0.2,0.8
25721,1,0.4,0.6
25722,0,0.8,0.2
25723,0,1.0,0.0
25724,1,0.0,1.0
25725,1,0.4,0.6
25726,1,0.0,1.0
25727,0,0.8,0.2
25728,0,1.0,0.0
25729,0,0.8,0.2
25730,1,0.2,0.8
25731,1,0.0,1.0
25732,1,0.0,1.0
25733,0,1.0,0.0
25734,1,0.0,1.0
25735,0,0.8,0.2
25736,0,1.0,0.0
25737,1,0.0,1.0
25738,0,1.0,0.0
25739,1,0.0,1.0
25740,1,0.2,0.8
25741,0,0.8,0.2
25742,0,1.0,0.0
25743,0,1.0,0.0
25744,0,0.8,0.2
25745,0,0.6,0.4
25746,0,1.0,0.0
25747,1,0.4,0.6
25748,0,0.6,0.4
25749,0,0.8,0.2
25750,1,0.2,0.8
25751,1,0.2,0.8
25752,1,0.2,0.8
25753,1,0.2,0.8
25754,0,0.8,0.2
25755,1,0.0,1.0
25756,1,0.2,0.8
25757,1,0.4,0.6
25758,0,1.0,0.0
25759,0,1.0,0.0
25760,0,0.8,0.2
25761,1,0.0,1.0
25762,1,0.4,0.6
25763,1,0.0,1.0
25764,0,0.8,0.2
25765,0,1.0,0.0
25766,0,1.0,0.0
25767,0,0.6,0.4
25768,1,0.0,1.0
25769,1,0.0,1.0
25770,0,1.0,0.0
25771,0,1.0,0.0
25772,1,0.2,0.8
25773,0,1.0,0.0
25774,0,0.6,0.4
25775,1,0.4,0.6
25776,0,0.8,0.2
25777,0,0.8,0.2
25778,0,1.0,0.0
25779,0,1.0,0.0
25780,1,0.0,1.0
25781,0,0.8,0.2
25782,1,0.0,1.0
25783,1,0.0,1.0
25784,0,1.0,0.0
25785,0,1.0,0.0
25786,0,0.6,0.4
25787,1,0.4,0.6
25788,1,0.2,0.8
25789,1,0.0,1.0
25790,0,0.6,0.4
25791,0,0.6,0.4
25792,0,0.6,0.4
25793,1,0.0,1.0
25794,0,0.6,0.4
25795,0,0.6,0.4
25796,0,0.6,0.4
25797,1,0.0,1.0
25798,0,0.6,0.4
25799,1,0.4,0.6
25800,1,0.0,1.0
25801,0,1.0,0.0
25802,1,0.2,0.8
25803,1,0.4,0.6
25804,0,1.0,0.0
25805,0,0.6,0.4
25806,0,1.0,0.0
25807,1,0.2,0.8
25808,1,0.2,0.8
25809,1,0.4,0.6
25810,1,0.0,1.0
25811,1,0.4,0.6
25812,0,0.8,0.2
25813,0,0.6,0.4
25814,1,0.0,1.0
25815,1,0.0,1.0
25816,0,1.0,0.0
25817,1,0.2,0.8
25818,1,0.0,1.0
25819,0,0.8,0.2
25820,0,0.8,0.2
25821,0,0.8,0.2
25822,1,0.0,1.0
25823,0,1.0,0.0
25824,0,1.0,0.0
25825,1,0.0,1.0
25826,1,0.0,1.0
25827,0,1.0,0.0
25828,1,0.0,1.0
25829,1,0.4,0.6
25830,1,0.0,1.0
25831,0,0.8,0.2
25832,0,0.6,0.4
25833,1,0.4,0.6
25834,0,1.0,0.0
25835,0,0.6,0.4
25836,1,0.2,0.8
25837,0,0.8,0.2
25838,0,1.0,0.0
25839,0,1.0,0.0
25840,1,0.2,0.8
25841,0,1.0,0.0
25842,0,1.0,0.0
25843,1,0.0,1.0
25844,0,0.6,0.4
25845,0,0.6,0.4
25846,1,0.0,1.0
25847,0,0.8,0.2
25848,0,1.0,0.0
25849,1,0.0,1.0
25850,1,0.2,0.8
25851,0,1.0,0.0
25852,0,0.8,0.2
25853,1,0.0,1.0
25854,0,1.0,0.0
25855,0,0.8,0.2
25856,0,1.0,0.0
25857,1,0.2,0.8
25858,0,0.8,0.2
25859,0,1.0,0.0
25860,0,1.0,0.0
25861,0,0.8,0.2
25862,0,0.8,0.2
25863,1,0.4,0.6
25864,0,1.0,0.0
25865,0,0.6,0.4
25866,1,0.0,1.0
25867,1,0.0,1.0
25868,0,0.8,0.2
25869,1,0.0,1.0
25870,0,1.0,0.0
25871,1,0.0,1.0
25872,0,1.0,0.0
25873,1,0.0,1.0
25874,0,1.0,0.0
25875,0,0.6,0.4
25876,1,0.2,0.8
25877,0,1.0,0.0
25878,0,1.0,0.0
25879,1,0.4,0.6
25880,0,1.0,0.0
25881,0,0.6,0.4
25882,0,0.8,0.2
25883,0,1.0,0.0
25884,1,0.4,0.6
25885,1,0.0,1.0
25886,1,0.4,0.6
25887,1,0.0,1.0
25888,0,0.6,0.4
25889,1,0.4,0.6
25890,1,0.0,1.0
25891,1,0.0,1.0
25892,1,0.0,1.0
25893,0,0.8,0.2
25894,0,1.0,0.0
25895,1,0.2,0.8
25896,1,0.2,0.8
25897,0,0.8,0.2
25898,1,0.4,0.6
25899,1,0.4,0.6
25900,1,0.2,0.8
25901,0,1.0,0.0
25902,1,0.2,0.8
25903,0,1.0,0.0
25904,0,1.0,0.0
25905,0,0.6,0.4
25906,0,0.8,0.2
25907,0,1.0,0.0
25908,0,0.8,0.2
25909,1,0.0,1.0
25910,1,0.0,1.0
25911,0,1.0,0.0
25912,0,0.8,0.2
25913,1,0.2,0.8
25914,0,1.0,0.0
25915,1,0.2,0.8
25916,1,0.4,0.6
25917,1,0.2,0.8
25918,1,0.0,1.0
25919,1,0.0,1.0
25920,1,0.2,0.8
25921,1,0.0,1.0
25922,1,0.0,1.0
25923,1,0.2,0.8
25924,0,1.0,0.0
25925,0,0.6,0.4
25926,0,0.8,0.2
25927,1,0.0,1.0
25928,0,0.6,0.4
25929,1,0.0,1.0
25930,0,1.0,0.0
25931,1,0.2,0.8
25932,1,0.0,1.0
25933,0,0.6,0.4
25934,1,0.0,1.0
25935,0,0.8,0.2
25936,0,0.6,0.4
25937,1,0.0,1.0
25938,1,0.4,0.6
25939,1,0.4,0.6
25940,1,0.0,1.0
25941,1,0.4,0.6
25942,0,0.8,0.2
25943,1,0.0,1.0
25944,1,0.0,1.0
25945,1,0.2,0.8
25946,1,0.0,1.0
25947,1,0.0,1.0
25948,0,1.0,0.0
25949,0,1.0,0.0
25950,0,0.8,0.2
25951,1,0.0,1.0
25952,1,0.0,1.0
25953,0,1.0,0.0
25954,1,0.4,0.6
25955,0,0.8,0.2
25956,1,0.2,0.8
25957,0,0.8,0.2
25958,1,0.0,1.0
25959,1,0.2,0.8
25960,0,1.0,0.0
25961,1,0.2,0.8
25962,0,0.6,0.4
25963,1,0.4,0.6
25964,1,0.0,1.0
25965,1,0.4,0.6
25966,0,0.8,0.2
25967,1,0.0,1.0
25968,0,0.8,0.2
25969,0,0.6,0.4
25970,1,0.4,0.6
25971,0,1.0,0.0
25972,1,0.4,0.6
25973,1,0.4,0.6
25974,1,0.2,0.8
25975,0,1.0,0.0
25976,0,0.8,0.2
25977,1,0.2,0.8
25978,0,1.0,0.0
25979,0,1.0,0.0
25980,0,0.8,0.2
25981,1,0.0,1.0
25982,0,1.0,0.0
25983,0,0.8,0.2
25984,1,0.2,0.8
25985,0,1.0,0.0
25986,1,0.4,0.6
25987,0,1.0,0.0
25988,0,0.6,0.4
25989,1,0.0,1.0
25990,0,1.0,0.0
25991,1,0.4,0.6
25992,0,0.6,0.4
25993,0,1.0,0.0
25994,0,0.8,0.2
25995,1,0.2,0.8
25996,0,1.0,0.0
25997,0,1.0,0.0
25998,1,0.0,1.0
25999,0,0.6,0.4
